fecha,clae3,w_median
2009-10-01,181,2706
2009-10-01,182,4307
2009-10-01,191,2996
2009-10-01,192,4807
2009-10-01,201,4272
2009-10-01,202,3704
2009-10-01,203,2430
2009-10-01,204,3819
2009-10-01,210,5004
2009-10-01,221,2988
2009-10-01,222,3047
2009-10-01,231,3432
2009-10-01,239,2825
2009-10-01,241,5497
2009-10-01,242,5062
2009-10-01,243,2871
2009-10-01,251,2169
2009-10-01,252,2843
2009-10-01,259,2557
2009-10-01,261,2378
2009-10-01,262,2396
2009-10-01,263,3139
2009-10-01,264,6640
2009-10-01,265,2749
2009-10-01,266,2681
2009-10-01,267,2588
2009-10-01,268,-99
2009-10-01,271,3242
2009-10-01,272,2464
2009-10-01,273,3474
2009-10-01,274,2148
2009-10-01,275,2886
2009-10-01,279,2502
2009-10-01,281,3062
2009-10-01,282,2707
2009-10-01,291,6305
2009-10-01,292,2735
2009-10-01,293,3486
2009-10-01,301,2278
2009-10-01,302,3756
2009-10-01,303,5569
2009-10-01,309,2518
2009-10-01,310,2213
2009-10-01,321,2102
2009-10-01,322,2388
2009-10-01,323,2211
2009-10-01,324,2280
2009-10-01,329,2417
2009-10-01,331,2759
2009-10-01,332,2552
2009-10-01,351,5696
2009-10-01,352,5543
2009-10-01,353,-99
2009-10-01,360,4754
2009-10-01,370,2825
2009-10-01,381,4694
2009-10-01,382,2794
2009-10-01,390,2787
2009-10-01,410,1693
2009-10-01,421,3134
2009-10-01,422,2480
2009-10-01,429,2557
2009-10-01,431,2540
2009-10-01,432,2023
2009-10-01,433,1482
2009-10-01,439,2258
2009-10-01,451,2713
2009-10-01,452,2188
2009-10-01,453,2262
2009-10-01,454,2192
2009-10-01,461,2393
2009-10-01,462,2251
2009-10-01,463,2254
2009-10-01,464,2373
2009-10-01,465,2709
2009-10-01,466,2324
2009-10-01,469,2375
2009-10-01,471,2386
2009-10-01,472,1697
2009-10-01,473,2462
2009-10-01,474,2183
2009-10-01,475,2255
2009-10-01,476,2181
2009-10-01,477,2176
2009-10-01,478,1543
2009-10-01,479,1414
2009-10-01,491,4763
2009-10-01,492,3627
2009-10-01,493,8174
2009-10-01,501,5539
2009-10-01,502,5678
2009-10-01,511,6191
2009-10-01,512,4314
2009-10-01,521,1545
2009-10-01,522,2860
2009-10-01,523,3180
2009-10-01,524,3237
2009-10-01,530,3641
2009-10-01,551,2481
2009-10-01,552,1775
2009-10-01,561,1517
2009-10-01,562,2240
2009-10-01,581,3145
2009-10-01,591,2634
2009-10-01,592,2135
2009-10-01,601,2294
2009-10-01,602,4761
2009-10-01,611,4618
2009-10-01,612,4057
2009-10-01,613,3317
2009-10-01,614,2999
2009-10-01,619,4524
2009-10-01,620,3747
2009-10-01,631,3282
2009-10-01,639,5179
2009-10-01,641,6601
2009-10-01,642,3519
2009-10-01,643,2288
2009-10-01,649,2935
2009-10-01,651,3718
2009-10-01,652,4965
2009-10-01,653,7504
2009-10-01,661,3296
2009-10-01,662,2192
2009-10-01,663,3987
2009-10-01,681,2206
2009-10-01,682,2185
2009-10-01,691,1741
2009-10-01,692,2156
2009-10-01,702,2177
2009-10-01,711,2050
2009-10-01,712,2764
2009-10-01,721,3782
2009-10-01,722,2517
2009-10-01,731,2405
2009-10-01,732,2703
2009-10-01,741,1528
2009-10-01,742,1905
2009-10-01,749,2024
2009-10-01,750,1420
2009-10-01,771,3476
2009-10-01,772,1868
2009-10-01,773,2680
2009-10-01,774,3474
2009-10-01,780,2050
2009-10-01,791,2310
2009-10-01,801,2179
2009-10-01,811,2041
2009-10-01,812,1697
2009-10-01,813,1765
2009-10-01,821,1831
2009-10-01,822,1757
2009-10-01,823,1879
2009-10-01,829,2281
2009-10-01,851,1924
2009-10-01,852,1655
2009-10-01,853,1062
2009-10-01,854,1615
2009-10-01,855,1352
2009-10-01,861,2848
2009-10-01,862,1882
2009-10-01,863,2570
2009-10-01,864,2707
2009-10-01,869,2564
2009-10-01,870,2110
2009-10-01,880,1916
2009-10-01,900,1790
2009-10-01,910,2235
2009-10-01,920,2746
2009-10-01,931,2267
2009-10-01,939,1228
2009-10-01,941,2725
2009-10-01,942,3041
2009-10-01,949,2532
2009-10-01,951,2229
2009-10-01,952,2007
2009-10-01,960,1631
2009-10-01,999,4242
2009-11-01,11,1505
2009-11-01,12,1388
2009-11-01,13,2102
2009-11-01,14,1700
2009-11-01,16,626
2009-11-01,17,1512
2009-11-01,21,1622
2009-11-01,22,1181
2009-11-01,24,1352
2009-11-01,31,3388
2009-11-01,32,1625
2009-11-01,51,9358
2009-11-01,61,10000
2009-11-01,62,10000
2009-11-01,71,-99
2009-11-01,72,5305
2009-11-01,81,2613
2009-11-01,89,2586
2009-11-01,91,10000
2009-11-01,99,2824
2009-11-01,101,2830
2009-11-01,102,2897
2009-11-01,103,2172
2009-11-01,104,4119
2009-11-01,105,4430
2009-11-01,106,3040
2009-11-01,107,2461
2009-11-01,108,2743
2009-11-01,109,2259
2009-11-01,110,3595
2009-11-01,120,4011
2009-11-01,131,2279
2009-11-01,139,2185
2009-11-01,141,2045
2009-11-01,142,1875
2009-11-01,143,1947
2009-11-01,149,2078
2009-11-01,151,2979
2009-11-01,152,2227
2009-11-01,161,1480
2009-11-01,162,1982
2009-11-01,170,3366
2009-11-01,181,2636
2009-11-01,182,4300
2009-11-01,191,2948
2009-11-01,192,4601
2009-11-01,201,4172
2009-11-01,202,3662
2009-11-01,203,2376
2009-11-01,204,7312
2009-11-01,210,5061
2009-11-01,221,2875
2009-11-01,222,2987
2009-11-01,231,3426
2009-11-01,239,2743
2009-11-01,241,4995
2009-11-01,242,5012
2009-11-01,243,2772
2009-11-01,251,2078
2009-11-01,252,2735
2009-11-01,259,2472
2009-11-01,261,2312
2009-11-01,262,2348
2009-11-01,263,3326
2009-11-01,264,6633
2009-11-01,265,2706
2009-11-01,266,2584
2009-11-01,267,2553
2009-11-01,268,-99
2009-11-01,271,3149
2009-11-01,272,2382
2009-11-01,273,3351
2009-11-01,274,2122
2009-11-01,275,2774
2009-11-01,279,2433
2009-11-01,281,2997
2009-11-01,282,2610
2009-11-01,291,6319
2009-11-01,292,2631
2009-11-01,293,3329
2009-11-01,301,2191
2009-11-01,302,3590
2009-11-01,303,5847
2009-11-01,309,2531
2009-11-01,310,2105
2009-11-01,321,2036
2009-11-01,322,2237
2009-11-01,323,2170
2009-11-01,324,2256
2009-11-01,329,2359
2009-11-01,331,2721
2009-11-01,332,2566
2009-11-01,351,5780
2009-11-01,352,5376
2009-11-01,353,-99
2009-11-01,360,4847
2009-11-01,370,2905
2009-11-01,381,4441
2009-11-01,382,2678
2009-11-01,390,2783
2009-11-01,410,1667
2009-11-01,421,3150
2009-11-01,422,2429
2009-11-01,429,2450
2009-11-01,431,2504
2009-11-01,432,2000
2009-11-01,433,1478
2009-11-01,439,2192
2009-11-01,451,2794
2009-11-01,452,2198
2009-11-01,453,2263
2009-11-01,454,2195
2009-11-01,461,2399
2009-11-01,462,2289
2009-11-01,463,2257
2009-11-01,464,2361
2009-11-01,465,2763
2009-11-01,466,2321
2009-11-01,469,2398
2009-11-01,471,2357
2009-11-01,472,1708
2009-11-01,473,2426
2009-11-01,474,2182
2009-11-01,475,2250
2009-11-01,476,2177
2009-11-01,477,2162
2009-11-01,478,1526
2009-11-01,479,1395
2009-11-01,491,4740
2009-11-01,492,3658
2009-11-01,493,8390
2009-11-01,501,5300
2009-11-01,502,5400
2009-11-01,511,6252
2009-11-01,512,4597
2009-11-01,521,1373
2009-11-01,522,2873
2009-11-01,523,3194
2009-11-01,524,3048
2009-11-01,530,3676
2009-11-01,551,2467
2009-11-01,552,1718
2009-11-01,561,1500
2009-11-01,562,2220
2009-11-01,581,3095
2009-11-01,591,2611
2009-11-01,592,2148
2009-11-01,601,2276
2009-11-01,602,4487
2009-11-01,611,4894
2009-11-01,612,4088
2009-11-01,613,3342
2009-11-01,614,3246
2009-11-01,619,3614
2009-11-01,620,3765
2009-11-01,631,3124
2009-11-01,639,4890
2009-11-01,641,6748
2009-11-01,642,3591
2009-11-01,643,2159
2009-11-01,649,2905
2009-11-01,651,3778
2009-11-01,652,4600
2009-11-01,653,6280
2009-11-01,661,3268
2009-11-01,662,2205
2009-11-01,663,3949
2009-11-01,681,2189
2009-11-01,682,2179
2009-11-01,691,1760
2009-11-01,692,2166
2009-11-01,702,2157
2009-11-01,711,2043
2009-11-01,712,3097
2009-11-01,721,3798
2009-11-01,722,2558
2009-11-01,731,2411
2009-11-01,732,2767
2009-11-01,741,1759
2009-11-01,742,1867
2009-11-01,749,1974
2009-11-01,750,1421
2009-11-01,771,3545
2009-11-01,772,1774
2009-11-01,773,2604
2009-11-01,774,3779
2009-11-01,780,1999
2009-11-01,791,2328
2009-11-01,801,2151
2009-11-01,811,2005
2009-11-01,812,1692
2009-11-01,813,1590
2009-11-01,821,1851
2009-11-01,822,1746
2009-11-01,823,2000
2009-11-01,829,2257
2009-11-01,851,1823
2009-11-01,852,1609
2009-11-01,853,1050
2009-11-01,854,1601
2009-11-01,855,1270
2009-11-01,861,2810
2009-11-01,862,1876
2009-11-01,863,2551
2009-11-01,864,2695
2009-11-01,869,2576
2009-11-01,870,2059
2009-11-01,880,1908
2009-11-01,900,1551
2009-11-01,910,2155
2009-11-01,920,2726
2009-11-01,931,2247
2009-11-01,939,1231
2009-11-01,941,2761
2009-11-01,942,3055
2009-11-01,949,2477
2009-11-01,951,2246
2009-11-01,952,1960
2009-11-01,960,1648
2009-11-01,999,4162
2009-12-01,11,2691
2009-12-01,12,2026
2009-12-01,13,2315
2009-12-01,14,3085
2009-12-01,16,1473
2009-12-01,17,2874
2009-12-01,21,2919
2009-12-01,22,1674
2009-12-01,24,2005
2009-12-01,31,5170
2009-12-01,32,3299
2009-12-01,51,14133
2009-12-01,61,10456
2009-12-01,62,10000
2009-12-01,71,-99
2009-12-01,72,8758
2009-12-01,81,4204
2009-12-01,89,4200
2009-12-01,91,10000
2009-12-01,99,4056
2009-12-01,101,4421
2009-12-01,102,4478
2009-12-01,103,3270
2009-12-01,104,6522
2009-12-01,105,6495
2009-12-01,106,4952
2009-12-01,107,3674
2009-12-01,108,4213
2009-12-01,109,3775
2009-12-01,110,5471
2009-12-01,120,5954
2009-12-01,131,3719
2009-12-01,139,3368
2009-12-01,141,3118
2009-12-01,142,2579
2009-12-01,143,3013
2009-12-01,149,2798
2009-12-01,151,4920
2009-12-01,152,3325
2009-12-01,161,2335
2009-12-01,162,3032
2009-12-01,170,5438
2009-12-01,181,4091
2009-12-01,182,6947
2009-12-01,191,4943
2009-12-01,192,7096
2009-12-01,201,6788
2009-12-01,202,5715
2009-12-01,203,3778
2009-12-01,204,10000
2009-12-01,210,7875
2009-12-01,221,4506
2009-12-01,222,4695
2009-12-01,231,5589
2009-12-01,239,4371
2009-12-01,241,8107
2009-12-01,242,8862
2009-12-01,243,4479
2009-12-01,251,3279
2009-12-01,252,4266
2009-12-01,259,4009
2009-12-01,261,3676
2009-12-01,262,3531
2009-12-01,263,5088
2009-12-01,264,10000
2009-12-01,265,4259
2009-12-01,266,4135
2009-12-01,267,3923
2009-12-01,268,-99
2009-12-01,271,5115
2009-12-01,272,3825
2009-12-01,273,5327
2009-12-01,274,3313
2009-12-01,275,4426
2009-12-01,279,3850
2009-12-01,281,4868
2009-12-01,282,4321
2009-12-01,291,10000
2009-12-01,292,4429
2009-12-01,293,5457
2009-12-01,301,3149
2009-12-01,302,5701
2009-12-01,303,9497
2009-12-01,309,3922
2009-12-01,310,3249
2009-12-01,321,3123
2009-12-01,322,3395
2009-12-01,323,3289
2009-12-01,324,3531
2009-12-01,329,3729
2009-12-01,331,3993
2009-12-01,332,4020
2009-12-01,351,8652
2009-12-01,352,8201
2009-12-01,353,-99
2009-12-01,360,7374
2009-12-01,370,4239
2009-12-01,381,6613
2009-12-01,382,4006
2009-12-01,390,4377
2009-12-01,410,2333
2009-12-01,421,5021
2009-12-01,422,3632
2009-12-01,429,3681
2009-12-01,431,3852
2009-12-01,432,2932
2009-12-01,433,2053
2009-12-01,439,3283
2009-12-01,451,4161
2009-12-01,452,3315
2009-12-01,453,3403
2009-12-01,454,3276
2009-12-01,461,3518
2009-12-01,462,3358
2009-12-01,463,3380
2009-12-01,464,3551
2009-12-01,465,4200
2009-12-01,466,3528
2009-12-01,469,3606
2009-12-01,471,3553
2009-12-01,472,2413
2009-12-01,473,3737
2009-12-01,474,3253
2009-12-01,475,3380
2009-12-01,476,3051
2009-12-01,477,3040
2009-12-01,478,2189
2009-12-01,479,2022
2009-12-01,491,7706
2009-12-01,492,5446
2009-12-01,493,10000
2009-12-01,501,7785
2009-12-01,502,7482
2009-12-01,511,9181
2009-12-01,512,6685
2009-12-01,521,1764
2009-12-01,522,4225
2009-12-01,523,4659
2009-12-01,524,4786
2009-12-01,530,5395
2009-12-01,551,3601
2009-12-01,552,2160
2009-12-01,561,2160
2009-12-01,562,3202
2009-12-01,581,4788
2009-12-01,591,3661
2009-12-01,592,3299
2009-12-01,601,3550
2009-12-01,602,7032
2009-12-01,611,7628
2009-12-01,612,6156
2009-12-01,613,4864
2009-12-01,614,4887
2009-12-01,619,5429
2009-12-01,620,5476
2009-12-01,631,4877
2009-12-01,639,7424
2009-12-01,641,8487
2009-12-01,642,5122
2009-12-01,643,3146
2009-12-01,649,4420
2009-12-01,651,5964
2009-12-01,652,6897
2009-12-01,653,10000
2009-12-01,661,5119
2009-12-01,662,3308
2009-12-01,663,5921
2009-12-01,681,3307
2009-12-01,682,3281
2009-12-01,691,2611
2009-12-01,692,3211
2009-12-01,702,3201
2009-12-01,711,3004
2009-12-01,712,4690
2009-12-01,721,5633
2009-12-01,722,3723
2009-12-01,731,3512
2009-12-01,732,4009
2009-12-01,741,2460
2009-12-01,742,2659
2009-12-01,749,2797
2009-12-01,750,2128
2009-12-01,771,5250
2009-12-01,772,2525
2009-12-01,773,3935
2009-12-01,774,5690
2009-12-01,780,2562
2009-12-01,791,3435
2009-12-01,801,3013
2009-12-01,811,3162
2009-12-01,812,2235
2009-12-01,813,2270
2009-12-01,821,2632
2009-12-01,822,2516
2009-12-01,823,1965
2009-12-01,829,3197
2009-12-01,851,2612
2009-12-01,852,2303
2009-12-01,853,1416
2009-12-01,854,2306
2009-12-01,855,1838
2009-12-01,861,4389
2009-12-01,862,2764
2009-12-01,863,3961
2009-12-01,864,4210
2009-12-01,869,3940
2009-12-01,870,3287
2009-12-01,880,2828
2009-12-01,900,1884
2009-12-01,910,3210
2009-12-01,920,4211
2009-12-01,931,3265
2009-12-01,939,1687
2009-12-01,941,4182
2009-12-01,942,4527
2009-12-01,949,3792
2009-12-01,951,3359
2009-12-01,952,2876
2009-12-01,960,2289
2009-12-01,999,6442
2010-01-01,11,1801
2010-01-01,12,1429
2010-01-01,13,1968
2010-01-01,14,2023
2010-01-01,16,1432
2010-01-01,17,1868
2010-01-01,21,1934
2010-01-01,22,1300
2010-01-01,24,1423
2010-01-01,31,2862
2010-01-01,32,1941
2010-01-01,51,10680
2010-01-01,61,10000
2010-01-01,62,10000
2010-01-01,71,-99
2010-01-01,72,6319
2010-01-01,81,2683
2010-01-01,89,2600
2010-01-01,91,10000
2010-01-01,99,2984
2010-01-01,101,2909
2010-01-01,102,2423
2010-01-01,103,2035
2010-01-01,104,4302
2010-01-01,105,4773
2010-01-01,106,3258
2010-01-01,107,2493
2010-01-01,108,2836
2010-01-01,109,2611
2010-01-01,110,4021
2010-01-01,120,4301
2010-01-01,131,2272
2010-01-01,139,2264
2010-01-01,141,2121
2010-01-01,142,2015
2010-01-01,143,2005
2010-01-01,149,1936
2010-01-01,151,3299
2010-01-01,152,2172
2010-01-01,161,1510
2010-01-01,162,2044
2010-01-01,170,3591
2010-01-01,181,2928
2010-01-01,182,4561
2010-01-01,191,3249
2010-01-01,192,5092
2010-01-01,201,4697
2010-01-01,202,3940
2010-01-01,203,2397
2010-01-01,204,4621
2010-01-01,210,5423
2010-01-01,221,2966
2010-01-01,222,3140
2010-01-01,231,3561
2010-01-01,239,2853
2010-01-01,241,6166
2010-01-01,242,5290
2010-01-01,243,2964
2010-01-01,251,2109
2010-01-01,252,3067
2010-01-01,259,2571
2010-01-01,261,2360
2010-01-01,262,2587
2010-01-01,263,3608
2010-01-01,264,6378
2010-01-01,265,2900
2010-01-01,266,2738
2010-01-01,267,2789
2010-01-01,268,-99
2010-01-01,271,3284
2010-01-01,272,2431
2010-01-01,273,3369
2010-01-01,274,2212
2010-01-01,275,2803
2010-01-01,279,2552
2010-01-01,281,3225
2010-01-01,282,2770
2010-01-01,291,8489
2010-01-01,292,2784
2010-01-01,293,3405
2010-01-01,301,2272
2010-01-01,302,4964
2010-01-01,303,8232
2010-01-01,309,2609
2010-01-01,310,2214
2010-01-01,321,2225
2010-01-01,322,2312
2010-01-01,323,2237
2010-01-01,324,2421
2010-01-01,329,2559
2010-01-01,331,3025
2010-01-01,332,2425
2010-01-01,351,6606
2010-01-01,352,6971
2010-01-01,353,-99
2010-01-01,360,5385
2010-01-01,370,3146
2010-01-01,381,4636
2010-01-01,382,2852
2010-01-01,390,2834
2010-01-01,410,1631
2010-01-01,421,3181
2010-01-01,422,2471
2010-01-01,429,2501
2010-01-01,431,2552
2010-01-01,432,2008
2010-01-01,433,1474
2010-01-01,439,2142
2010-01-01,451,3030
2010-01-01,452,2311
2010-01-01,453,2448
2010-01-01,454,2363
2010-01-01,461,2616
2010-01-01,462,2485
2010-01-01,463,2442
2010-01-01,464,2582
2010-01-01,465,2989
2010-01-01,466,2518
2010-01-01,469,2617
2010-01-01,471,2566
2010-01-01,472,1821
2010-01-01,473,2534
2010-01-01,474,2369
2010-01-01,475,2447
2010-01-01,476,2329
2010-01-01,477,2306
2010-01-01,478,1738
2010-01-01,479,1708
2010-01-01,491,4947
2010-01-01,492,3753
2010-01-01,493,10000
2010-01-01,501,6391
2010-01-01,502,5640
2010-01-01,511,6443
2010-01-01,512,4646
2010-01-01,521,1715
2010-01-01,522,2970
2010-01-01,523,3311
2010-01-01,524,3436
2010-01-01,530,4172
2010-01-01,551,2555
2010-01-01,552,1931
2010-01-01,561,1614
2010-01-01,562,2386
2010-01-01,581,3383
2010-01-01,591,2720
2010-01-01,592,2248
2010-01-01,601,2576
2010-01-01,602,4978
2010-01-01,611,5123
2010-01-01,612,4209
2010-01-01,613,3211
2010-01-01,614,3526
2010-01-01,619,3953
2010-01-01,620,3936
2010-01-01,631,3509
2010-01-01,639,5460
2010-01-01,641,8698
2010-01-01,642,4366
2010-01-01,643,2349
2010-01-01,649,3215
2010-01-01,651,4187
2010-01-01,652,4651
2010-01-01,653,7759
2010-01-01,661,3569
2010-01-01,662,2412
2010-01-01,663,4471
2010-01-01,681,2389
2010-01-01,682,2361
2010-01-01,691,1911
2010-01-01,692,2352
2010-01-01,702,2343
2010-01-01,711,2125
2010-01-01,712,3357
2010-01-01,721,3957
2010-01-01,722,2628
2010-01-01,731,2644
2010-01-01,732,3024
2010-01-01,741,1550
2010-01-01,742,2043
2010-01-01,749,2110
2010-01-01,750,1509
2010-01-01,771,3500
2010-01-01,772,1981
2010-01-01,773,2641
2010-01-01,774,4108
2010-01-01,780,2026
2010-01-01,791,2476
2010-01-01,801,2202
2010-01-01,811,2010
2010-01-01,812,1681
2010-01-01,813,1564
2010-01-01,821,1738
2010-01-01,822,1803
2010-01-01,823,2446
2010-01-01,829,2404
2010-01-01,851,1835
2010-01-01,852,1652
2010-01-01,853,1023
2010-01-01,854,1731
2010-01-01,855,2351
2010-01-01,861,3066
2010-01-01,862,1994
2010-01-01,863,2786
2010-01-01,864,2971
2010-01-01,869,2795
2010-01-01,870,2237
2010-01-01,880,2086
2010-01-01,900,1963
2010-01-01,910,2303
2010-01-01,920,2876
2010-01-01,931,2374
2010-01-01,939,1464
2010-01-01,941,2984
2010-01-01,942,3300
2010-01-01,949,2700
2010-01-01,951,2409
2010-01-01,952,2072
2010-01-01,960,1744
2010-01-01,999,4491
2010-02-01,11,1780
2010-02-01,12,1644
2010-02-01,13,2046
2010-02-01,14,1992
2010-02-01,16,1482
2010-02-01,17,1836
2010-02-01,21,1885
2010-02-01,22,1283
2010-02-01,24,1457
2010-02-01,31,2938
2010-02-01,32,1896
2010-02-01,51,10352
2010-02-01,61,10000
2010-02-01,62,10000
2010-02-01,71,-99
2010-02-01,72,6044
2010-02-01,81,2629
2010-02-01,89,2649
2010-02-01,91,10000
2010-02-01,99,3139
2010-02-01,101,2852
2010-02-01,102,2634
2010-02-01,103,2281
2010-02-01,104,4040
2010-02-01,105,4855
2010-02-01,106,3122
2010-02-01,107,2468
2010-02-01,108,2879
2010-02-01,109,2497
2010-02-01,110,3726
2010-02-01,120,3196
2010-02-01,131,2301
2010-02-01,139,2251
2010-02-01,141,2212
2010-02-01,142,2312
2010-02-01,143,2008
2010-02-01,149,1915
2010-02-01,151,3156
2010-02-01,152,2129
2010-02-01,161,1547
2010-02-01,162,2008
2010-02-01,170,3511
2010-02-01,181,2827
2010-02-01,182,4300
2010-02-01,191,3074
2010-02-01,192,4557
2010-02-01,201,4361
2010-02-01,202,3843
2010-02-01,203,2471
2010-02-01,204,4909
2010-02-01,210,5051
2010-02-01,221,2844
2010-02-01,222,3047
2010-02-01,231,3391
2010-02-01,239,2792
2010-02-01,241,5478
2010-02-01,242,4920
2010-02-01,243,2883
2010-02-01,251,2106
2010-02-01,252,2937
2010-02-01,259,2561
2010-02-01,261,2369
2010-02-01,262,2587
2010-02-01,263,4004
2010-02-01,264,6878
2010-02-01,265,2779
2010-02-01,266,2723
2010-02-01,267,2631
2010-02-01,268,-99
2010-02-01,271,3206
2010-02-01,272,2338
2010-02-01,273,3163
2010-02-01,274,2100
2010-02-01,275,2853
2010-02-01,279,2566
2010-02-01,281,3183
2010-02-01,282,2739
2010-02-01,291,6816
2010-02-01,292,2573
2010-02-01,293,3359
2010-02-01,301,2235
2010-02-01,302,3667
2010-02-01,303,6348
2010-02-01,309,2735
2010-02-01,310,2192
2010-02-01,321,2189
2010-02-01,322,2417
2010-02-01,323,2203
2010-02-01,324,2312
2010-02-01,329,2527
2010-02-01,331,2874
2010-02-01,332,2418
2010-02-01,351,6326
2010-02-01,352,5578
2010-02-01,353,-99
2010-02-01,360,5218
2010-02-01,370,3072
2010-02-01,381,4519
2010-02-01,382,2814
2010-02-01,390,2827
2010-02-01,410,1631
2010-02-01,421,3112
2010-02-01,422,2369
2010-02-01,429,2407
2010-02-01,431,2480
2010-02-01,432,1950
2010-02-01,433,1500
2010-02-01,439,2080
2010-02-01,451,3039
2010-02-01,452,2343
2010-02-01,453,2488
2010-02-01,454,2405
2010-02-01,461,2547
2010-02-01,462,2474
2010-02-01,463,2486
2010-02-01,464,2591
2010-02-01,465,2975
2010-02-01,466,2541
2010-02-01,469,2619
2010-02-01,471,2554
2010-02-01,472,1797
2010-02-01,473,2485
2010-02-01,474,2396
2010-02-01,475,2470
2010-02-01,476,2345
2010-02-01,477,2330
2010-02-01,478,1836
2010-02-01,479,1667
2010-02-01,491,4992
2010-02-01,492,3715
2010-02-01,493,9679
2010-02-01,501,5609
2010-02-01,502,5724
2010-02-01,511,6294
2010-02-01,512,4456
2010-02-01,521,1652
2010-02-01,522,3212
2010-02-01,523,3310
2010-02-01,524,3396
2010-02-01,530,3882
2010-02-01,551,2570
2010-02-01,552,1943
2010-02-01,561,1561
2010-02-01,562,2332
2010-02-01,581,3215
2010-02-01,591,2665
2010-02-01,592,2317
2010-02-01,601,2616
2010-02-01,602,4850
2010-02-01,611,5845
2010-02-01,612,4188
2010-02-01,613,3402
2010-02-01,614,3842
2010-02-01,619,3716
2010-02-01,620,3981
2010-02-01,631,3374
2010-02-01,639,5410
2010-02-01,641,7102
2010-02-01,642,3440
2010-02-01,643,2072
2010-02-01,649,3136
2010-02-01,651,4005
2010-02-01,652,4811
2010-02-01,653,8222
2010-02-01,661,3477
2010-02-01,662,2430
2010-02-01,663,4127
2010-02-01,681,2381
2010-02-01,682,2368
2010-02-01,691,1875
2010-02-01,692,2358
2010-02-01,702,2341
2010-02-01,711,2111
2010-02-01,712,3281
2010-02-01,721,3900
2010-02-01,722,2564
2010-02-01,731,2650
2010-02-01,732,2929
2010-02-01,741,1734
2010-02-01,742,1990
2010-02-01,749,2130
2010-02-01,750,1500
2010-02-01,771,3481
2010-02-01,772,1935
2010-02-01,773,2606
2010-02-01,774,4001
2010-02-01,780,2017
2010-02-01,791,2507
2010-02-01,801,2158
2010-02-01,811,1977
2010-02-01,812,1681
2010-02-01,813,1641
2010-02-01,821,2080
2010-02-01,822,1911
2010-02-01,823,1676
2010-02-01,829,2450
2010-02-01,851,1830
2010-02-01,852,1668
2010-02-01,853,1011
2010-02-01,854,1695
2010-02-01,855,1524
2010-02-01,861,3031
2010-02-01,862,2000
2010-02-01,863,2740
2010-02-01,864,2897
2010-02-01,869,2757
2010-02-01,870,2207
2010-02-01,880,2029
2010-02-01,900,1675
2010-02-01,910,2327
2010-02-01,920,2830
2010-02-01,931,2431
2010-02-01,939,1458
2010-02-01,941,2921
2010-02-01,942,3293
2010-02-01,949,2661
2010-02-01,951,2441
2010-02-01,952,2023
2010-02-01,960,1717
2010-02-01,999,4470
2010-03-01,11,1787
2010-03-01,12,1756
2010-03-01,13,2271
2010-03-01,14,1987
2010-03-01,16,1200
2010-03-01,17,1947
2010-03-01,21,1895
2010-03-01,22,1419
2010-03-01,24,1532
2010-03-01,31,3578
2010-03-01,32,1754
2010-03-01,51,9476
2010-03-01,61,10630
2010-03-01,62,10000
2010-03-01,71,-99
2010-03-01,72,6000
2010-03-01,81,2838
2010-03-01,89,2812
2010-03-01,91,10000
2010-03-01,99,3415
2010-03-01,101,3016
2010-03-01,102,2971
2010-03-01,103,2515
2010-03-01,104,4452
2010-03-01,105,5000
2010-03-01,106,3344
2010-03-01,107,2553
2010-03-01,108,2928
2010-03-01,109,2700
2010-03-01,110,3800
2010-03-01,120,4151
2010-03-01,131,2524
2010-03-01,139,2390
2010-03-01,141,2320
2010-03-01,142,2278
2010-03-01,143,2183
2010-03-01,149,2183
